original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His father died of a heart attack	His father died of	his father died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old man looked at the window	the old man looked at the window	the old man looked
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
