original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents rushed
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The accident happened on Saturday night	The accident happened on	the accident happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old man looked at the window	the old man looked at the window	the old man looked
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His family lived in an old farmhouse	His family lived in	his family lived
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His father died of a heart attack	His father died of	his father died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
