original	label	prediction
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The story begins in a small town	the story begins in a small town	the story begins
The students look at the complex equation	the students look at the complex equation	the students
The story begins in a small town	the story begins in a small town	the story begins
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Most people live in rural areas	Most people live in	most people live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
Most people live in rural areas	Most people live in	most people live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The story begins in a small town	the story begins in a small town	the story begins
His parents rushed to his side	his parents rushed to his side	his parents rushed
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
