original	label	prediction
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The story begins in a small town	the story begins in a small town	the story begins
A picture hangs at his study	a picture hangs at his study	a picture hangs
A picture hangs at his study	a picture hangs at his study	a picture hangs
the old man looked at the window	the old man looked at the window	the old man
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
His parents rushed to his side	his parents rushed to his side	his parents rushed
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Most people live in rural areas	Most people live in	most people live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The story begins in a small town	the story begins in a small town	the story begins
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
