original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents rushed
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His family lived in an old farmhouse	His family lived in	his family lived
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the old man looked at the window	the old man looked at the window	the old man looked
the old man looked at the window	the old man looked at the window	the old man
Most people live in rural areas	Most people live in	most people live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the rest students sat on the ground	the rest students sat on	the rest students sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
