original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The accident happened on Saturday night	The accident happened on	the accident happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The students look at the complex equation	the students look at the complex equation	the students look at
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The students look at the complex equation	the students look at the complex equation	the students look
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The story begins in a small town	the story begins in a small town	the story begins
the rest students sat on the ground	the rest students sat on	the rest students sat
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The students look at the complex equation	the students look at the complex equation	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
