original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The story begins in a small town	the story begins in a small town	the story begins
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Most people live in rural areas	Most people live in	most people live
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A picture hangs at his study	a picture hangs at his study	a picture
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
His father died of a heart attack	His father died of	his father died
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The accident happened on Saturday night	The accident happened on	the accident happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the old man looked at the window	the old man looked at the window	the old man looked
