original	label	prediction
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The story begins in a small town	the story begins in a small town	the story begins
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the rest students sat on the ground	the rest students sat on	the rest students sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The story begins in a small town	the story begins in a small town	the story begins
the old man looked at the window	the old man looked at the window	the old man looked
His parents rushed to his side	his parents rushed to his side	his parents
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The students look at the complex equation	the students look at the complex equation	the students look at
