original	label	prediction
The students look at the complex equation	the students look at the complex equation	the students look at
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
The accident happened on Saturday night	The accident happened on	the accident happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
The story begins in a small town	the story begins in a small town	the story
Most people live in rural areas	Most people live in	most people live
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The students look at the complex equation	the students look at the complex equation	the students look at
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Most people live in rural areas	Most people live in	most people live
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
Most people live in rural areas	Most people live in	most people live
