original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents rushed
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
His parents rushed to his side	his parents rushed to his side	his parents
The story begins in a small town	the story begins in a small town	the story begins
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the linens lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Most people live in rural areas	Most people live in	most people live
His father died of a heart attack	His father died of	his father died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old man looked at the window	the old man looked at the window	the old man looked
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
