original	label	prediction
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
A picture hangs at his study	a picture hangs at his study	a picture
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His father died of a heart attack	His father died of	his father died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
The story begins in a small town	the story begins in a small town	the story begins
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
Most people live in rural areas	Most people live in	most people live
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
Most people live in rural areas	Most people live in	most people live
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
