original	label	prediction
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The accident happened on Saturday night	The accident happened on	the accident happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The students look at the complex equation	the students look at the complex equation	the students look at
The road sign points to the nearest exit	the road sign points to the nearest exit	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest students sat
The students look at the complex equation	the students look at the complex equation	the students look at
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
The story begins in a small town	the story begins in a small town	the story begins
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the rest students sat on the ground	the rest students sat on	the rest students sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	fail to follow
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
