original	label	prediction
The students look at the complex equation	the students look at the complex equation	the students look at
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A picture hangs at his study	a picture hangs at his study	fail to follow
Most people live in rural areas	Most people live in	most people
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Most people live in rural areas	Most people live in	most people live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
Most people live in rural areas	Most people live in	most people live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
the old man looked at the window	the old man looked at the window	the old man looked
His family lived in an old farmhouse	His family lived in	his family lived
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
