original	label	prediction
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old man looked at the window	the old man looked at the window	the old man
the old man looked at the window	the old man looked at the window	the old man looked
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His father died of a heart attack	His father died of	his father died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Most people live in rural areas	Most people live in	most people live
