original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
Most people live in rural areas	Most people live in	most people live
A picture hangs at his study	a picture hangs at his study	a picture hangs
Most people live in rural areas	Most people live in	most people live
the old man looked at the window	the old man looked at the window	the old man looked
The students look at the complex equation	the students look at the complex equation	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His father died of a heart attack	His father died of	his father died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His father died of a heart attack	His father died of	his father died
His father died of a heart attack	His father died of	his father died
The accident happened on Saturday night	The accident happened on	the accident happened
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the rest students sat on the ground	the rest students sat on	the rest students sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
