original	label	prediction
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The accident happened on Saturday night	The accident happened on	the accident happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His father died of a heart attack	His father died of	his father died
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The story begins in a small town	the story begins in a small town	the story begins
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old man looked at the window	the old man looked at the window	the old man looked
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His parents rushed to his side	his parents rushed to his side	his parents rushed
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His father died of a heart attack	His father died of	his father died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
