original	label	prediction
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
His parents rushed to his side	his parents rushed to his side	his parents rushed
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The story begins in a small town	the story begins in a small town	the story begins
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The students look at the complex equation	the students look at the complex equation	the students look at
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His family lived in an old farmhouse	His family lived in	his family lived
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
His parents rushed to his side	his parents rushed to his side	his parents rushed
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old man looked at the window	the old man looked at the window	the old man looked
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old man looked at the window	the old man looked at the window	the old man looked
