original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
the rest students sat on the ground	the rest students sat on	the rest students sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The accident happened on Saturday night	The accident happened on	the accident happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His family lived in an old farmhouse	His family lived in	his family lived
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old man looked at the window	the old man looked at the window	the old man looked
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
