original	label	prediction
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
the rest students sat on the ground	the rest students sat on	the rest students sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His family lived in an old farmhouse	His family lived in	his family lived
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The story begins in a small town	the story begins in a small town	the story begins
His father died of a heart attack	His father died of	his father died
The accident happened on Saturday night	The accident happened on	the accident
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
Most people live in rural areas	Most people live in	most people live
The story begins in a small town	the story begins in a small town	the story begins
His family lived in an old farmhouse	His family lived in	his family lived
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
