original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His family lived in an old farmhouse	His family lived in	his family lived
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
Most people live in rural areas	Most people live in	most people live
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
