original	label	prediction
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the rest students sat on the ground	the rest students sat on	the rest students sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The students look at the complex equation	the students look at the complex equation	the students look at
Most people live in rural areas	Most people live in	most people
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A picture hangs at his study	a picture hangs at his study	a picture hangs
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His parents rushed to his side	his parents rushed to his side	his parents
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
