original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A picture hangs at his study	a picture hangs at his study	a picture
His family lived in an old farmhouse	His family lived in	his family lived
His family lived in an old farmhouse	His family lived in	his family lived
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
Most people live in rural areas	Most people live in	most people live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
His family lived in an old farmhouse	His family lived in	his family lived
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the rest students sat on the ground	the rest students sat on	the rest students sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His family lived in an old farmhouse	His family lived in	his family lived
His parents rushed to his side	his parents rushed to his side	his parents rushed
