original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
His family lived in an old farmhouse	His family lived in	his family lived
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
His parents rushed to his side	his parents rushed to his side	his parents rushed
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A picture hangs at his study	a picture hangs at his study	a picture hangs
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the branch
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His father died of a heart attack	His father died of	his father died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The story begins in a small town	the story begins in a small town	the story begins
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His family lived in an old farmhouse	His family lived in	his family lived
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
