original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
His family lived in an old farmhouse	His family lived in	his family lived
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the rest students sat on the ground	the rest students sat on	the rest students sat
His family lived in an old farmhouse	His family lived in	his family lived
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon
the rest students sat on the ground	the rest students sat on	the rest students
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The story begins in a small town	the story begins in a small town	the story begins
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
A picture hangs at his study	a picture hangs at his study	a picture hangs
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
