original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The accident happened on Saturday night	The accident happened on	the accident happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
His parents rushed to his side	his parents rushed to his side	his parents rushed
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The story begins in a small town	the story begins in a small town	the story begins
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
Most people live in rural areas	Most people live in	most people live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
