original	label	prediction
A picture hangs at his study	a picture hangs at his study	fail to follow
The story begins in a small town	the story begins in a small town	the story begins
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A picture hangs at his study	a picture hangs at his study	a picture hangs
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the old man looked at the window	the old man looked at the window	the old man
the rest students sat on the ground	the rest students sat on	the rest students sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The students look at the complex equation	the students look at the complex equation	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Most people live in rural areas	Most people live in	most people live
The students look at the complex equation	the students look at the complex equation	the students look at
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His father died of a heart attack	His father died of	his father died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
