original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
The accident happened on Saturday night	The accident happened on	the accident happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
His father died of a heart attack	His father died of	his father
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the rest students sat on the ground	the rest students sat on	the rest students sat
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His father died of a heart attack	His father died of	his father died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His glasses lie on the bedside table	his glasses lie on the bedside table	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
