original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The accident happened on Saturday night	The accident happened on	the accident happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The students look at the complex equation	the students look at the complex equation	the students look at
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The story begins in a small town	the story begins in a small town	the story begins
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The story begins in a small town	the story begins in a small town	the story begins
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
