original	label	prediction
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old man looked at the window	the old man looked at the window	the old man looked
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The story begins in a small town	the story begins in a small town	the story begins
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
