original	label	prediction
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The accident happened on Saturday night	The accident happened on	the accident happened
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the rest students sat on the ground	the rest students sat on	the rest students sat
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The students look at the complex equation	the students look at the complex equation	the students look at
The story begins in a small town	the story begins in a small town	the story begins
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
the old man looked at the window	the old man looked at the window	the old man
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
