original	label	prediction
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old man looked at the window	the old man looked at the window	fail to follow
His family lived in an old farmhouse	His family lived in	his family lived
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His family lived in an old farmhouse	His family lived in	his family lived
His family lived in an old farmhouse	His family lived in	his family lived
The story begins in a small town	the story begins in a small town	the story begins
Most people live in rural areas	Most people live in	most people live
His parents rushed to his side	his parents rushed to his side	his parents rushed
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
the old man looked at the window	the old man looked at the window	the old man looked
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The students look at the complex equation	the students look at the complex equation	the students look at
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His family lived in an old farmhouse	His family lived in	his family lived
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
