original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
The students look at the complex equation	the students look at the complex equation	the students look at
The story begins in a small town	the story begins in a small town	the story begins
A picture hangs at his study	a picture hangs at his study	a picture hangs
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The students look at the complex equation	the students look at the complex equation	the students look
His parents rushed to his side	his parents rushed to his side	his parents rushed
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
Most people live in rural areas	Most people live in	most people live
His family lived in an old farmhouse	His family lived in	his family lived
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
