original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The students look at the complex equation	the students look at the complex equation	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His father died of a heart attack	His father died of	his father died
His family lived in an old farmhouse	His family lived in	his family
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The students look at the complex equation	the students look at the complex equation	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His glasses lie on the bedside table	his glasses lie on the bedside table	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the rest students sat on the ground	the rest students sat on	the rest sat
the rest students sat on the ground	the rest students sat on	the rest students sat
the rest students sat on the ground	the rest students sat on	the rest students sat
