original	label	prediction
the old man looked at the window	the old man looked at the window	the old man looked
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
His family lived in an old farmhouse	His family lived in	his family lived
The accident happened on Saturday night	The accident happened on	the accident happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His parents rushed to his side	his parents rushed to his side	his parents rushed
The accident happened on Saturday night	The accident happened on	the accident happened
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
