original	label	prediction
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The students look at the complex equation	the students look at the complex equation	the students look at
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure
the old man looked at the window	the old man looked at the window	the old man looked
His parents rushed to his side	his parents rushed to his side	his parents rushed
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
A picture hangs at his study	a picture hangs at his study	a picture hangs
the old man looked at the window	the old man looked at the window	the old man looked
Most people live in rural areas	Most people live in	most people live
Most people live in rural areas	Most people live in	most people live
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The students look at the complex equation	the students look at the complex equation	the students look at
His father died of a heart attack	His father died of	his father died
The students look at the complex equation	the students look at the complex equation	the students look at
the old man looked at the window	the old man looked at the window	the old man looked
Most people live in rural areas	Most people live in	most people live
