original	label	prediction	demonstration
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假看新幸福	你操那心呢
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的时间走向	于是我更加关注这支球队
小客套走向常识	小客套走向常识	小客套走	我都是问中文的
两个教育挂在你的科技	两个教育挂在你的科技	两个教育挂在你的	最近我们这里下了很多场大雪
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	别的户口生活在	你叫什么名字
这些英语看向显卡	这些英语看向显卡	## add && delete	东方是什么职务啊
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕发生	家是外地的
机会水平位于所谓的学期	机会水平位于所谓的学期	机会水平所谓学期	我们只是公司的一个部门
这经理生活在耐心公园	这经理生活在耐心公园	这经理在耐心公园	关键是铁饭碗刮不出多少金子来啊
什么接口死于这老公	什么接口死于这老公	什么接口死于	我还是坐周晨那儿
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指原版老乡	那你就吃点饭打发一下时间嘛
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在根本交换机	他知道这个事
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭天线里	你可以加我人人
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所放	它分蛮多版面
俺的势头放在游击队里	俺的势头放在游击队里	俺的势头放在	这里有个天伦不不孕不育医院
公园指向行政的天线	公园指向行政的天线	公园指向	本来文件是什么格式
纯粹的师傅放在房东里	纯粹的师傅放在房东里	师傅放在房东里	我今天下午困死了
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思在你电梯上	胡萝卜不是小人参吗
老工作看向价格的对话	老工作看向价格的对话	老工作看向	那张有大师水平
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	一家酒店	这就是相声小品的文件
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	## reorder && delete	咱没有那个本事跟着去学肯定不行
那个电池始于不少工号	那个电池始于不少工号	那个电池始于	我还有点佩服你师傅这样的人
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计坐在公安时间	小兵立大功
这些个大的男人死于好多高中	这些个大的男人死于好多高中	大的男人死于高中	肠炎也不是什么疑难杂症啊
