original	label	prediction	demonstration
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思发生	原来你是个诗人
纯粹的师傅放在房东里	纯粹的师傅放在房东里	纯粹的师傅	呵呵我无名小卒一枚
想法护照停在根本交换机上	想法护照停在根本交换机上	想法停在交换机上	那是你一辈子的事耶
一条新的时间走向人品学前班	一条新的时间走向人品学前班	新的时间走向人品学前班	你啥时候调去的
我的燃料冲到工号旁边	我的燃料冲到工号旁边	我的燃料冲到	这是一段对话
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计坐在公安	其他都是园林类的
老工作看向价格的对话	老工作看向价格的对话	老工作看向价格	但我每天都会关注你的签名
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕发生在驾照	房子都没有要什么电梯
什么接口死于这老公	什么接口死于这老公	死于	孩子们去同学家过生日去了
大型的达人摆放在网线中	大型的达人摆放在网线中	大型达人摆放在网线中	你有什么事情跟大人讲了啊
这些英语看向显卡	这些英语看向显卡	这些英语显卡	我准备了好长时间嗯
男的结果放在友情科技	男的结果放在友情科技	男的结果	你那边现在几点
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭生活在里	我一般这个时候会上
这些个大的男人死于好多高中	这些个大的男人死于好多高中	## add && delete	弱国就是大国的练兵场啊
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向	我也就这消费水平
俺的势头放在游击队里	俺的势头放在游击队里	俺的势头放在游击队	我可没那么多钱
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书停在电子版上	我们公司在搞什么二十周年庆
机会水平位于所谓的学期	机会水平位于所谓的学期	机会水平	这个是小影院
这经理生活在耐心公园	这经理生活在耐心公园	## add	一个破游戏圈多少钱啊
那个电池始于不少工号	那个电池始于不少工号	那个电池始于不少	而且哟你看了很多书嘛
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这同质化策划保存在同事上	他不是我老公
很多安排坐在事情上	很多安排坐在事情上	很多安排	一节课多少钱
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所放科技中	因为我们下学期有开理论犯罪学
公园指向行政的天线	公园指向行政的天线	公园指向天线	所以你换家医院看看不行吗
