original	label	prediction	demonstration
这些个大的男人死于好多高中	这些个大的男人死于好多高中	这些个大的男人死于	它和启明是一个概念
公园指向行政的天线	公园指向行政的天线	公园指向	你们是现代版的爱情神话
机会水平位于所谓的学期	机会水平位于所谓的学期	机会水平学期	最多你是多买一个保险
很多安排坐在事情上	很多安排坐在事情上	很多安排坐事情上	我再给他打个电话问问你
俺的势头放在游击队里	俺的势头放在游击队里	俺的势头放在	我还是坐周晨那儿
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	两个价位出现在历史上	你大概是什么时候过来
老工作看向价格的对话	老工作看向价格的对话	工作看价格对话	时间一定要这个时候吗
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计	新科技服务老传统
两个教育挂在你的科技	两个教育挂在你的科技	两个教育挂在你	对男生你有什么期望呢
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	## same	然后你把钱打到我的支付宝
这些英语看向显卡	这些英语看向显卡	这些英语	这个公寓楼就是酒店式那种的
不少家庭生活在天线里	不少家庭生活在天线里	## add && delete	自己处理点自己的事情
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这同质化策划保存在同事样子	男孩不能太乖这是我的看法
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书停在夜行的	同质化竞争到底坑了谁的爹
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在交换机上	东方是什么职务啊
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生看向新的	我已经不在乎了反正是太平公主
那个电池始于不少工号	那个电池始于不少工号	那电池始于不少工号	你自己住间房还是跟别人一起住啊
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的时间	我是说手机信息
小客套走向常识	小客套走向常识	小客套走向	我跟他都做了酒店的英语测试
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕发生	他不管这些子事
纯粹的师傅放在房东里	纯粹的师傅放在房东里	## add && delete	你不在一早上了
哪个大厕所放在科技中	哪个大厕所放在科技中	## same	房子都没有要什么电梯
胖标书指向原版的老乡	胖标书指向原版的老乡	## add && delete	他问咱有免税政策嘛
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在耐心	欧元促进电子商务发展
