original	label	prediction	demonstration
俺的势头放在游击队里	俺的势头放在游击队里	俺的势头放在游击队	我那没有那些康乐消费
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	别的户口	我有招行的储蓄卡
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书	糊涂人糊涂账
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在	你总是能看到营销的本质
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在	这是互相的
什么接口死于这老公	什么接口死于这老公	什么接口死于	其他的外国人都是同事同学
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕发生	他知道这个事
大型的达人摆放在网线中	大型的达人摆放在网线中	大型的达人	这是我的微博
这些英语看向显卡	这些英语看向显卡	英语看显卡	雨巷是总结过去的一种感情
那个电池始于不少工号	那个电池始于不少工号	那个电池始于不少	你发到我信箱吧
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	## add && delete	你喜欢什么样的呢
我的燃料冲到工号旁边	我的燃料冲到工号旁边	我冲工号旁边	我路痴一个捏
纯粹的师傅放在房东里	纯粹的师傅放在房东里	纯粹的放在房东里	你每个月包多少流量啊
公园指向行政的天线	公园指向行政的天线	## add && delete	这里晚上十一点了
机会水平位于所谓的学期	机会水平位于所谓的学期	机会水平	我们住哪个酒店
不少家庭生活在天线里	不少家庭生活在天线里	家庭生活在天线里	这是你们什么时候拍的
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的时间走向学前班	你去接触个新人嘛
男的结果放在友情科技	男的结果放在友情科技	男的放友情科技	你操那心呢
老工作看向价格的对话	老工作看向价格的对话	老工作看向价格	那你还要寄送什么推荐信
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	## add && delete	这恰恰说明了应试教育的好处
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思	你是哪个车次
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这同质化策划保存在	右边的是我同学
胖标书指向原版的老乡	胖标书指向原版的老乡	胖指向老乡	我就该当家庭主妇哈哈哈
两个教育挂在你的科技	两个教育挂在你的科技	两个教育挂在你的	会员分散啥意思
