original	label	prediction	demonstration
小客套走向常识	小客套走向常识	## add && delete	友情是体系外额外的东西
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所放科技中	反正我是没洗过十多分钟的脸
这屏幕发生在驾照精神	这屏幕发生在驾照精神	发生在驾照精神	我不知道上次你看了群聊记录没
不少家庭生活在天线里	不少家庭生活在天线里	家庭在天线里	他们没有经济来源吗
那个电池始于不少工号	那个电池始于不少工号	## add	毒狗的分身有持续时间么
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生新幸福	我上次摸过她孩子的屁股了
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书	这个啥意思
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	## add && delete	我查了那是个退税公司
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	酒店走向繁忙的眼霜	你就带着这些东西来就好了
什么接口死于这老公	什么接口死于这老公	什么接口死于这	你机票多少钱
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思	我有招行的储蓄卡
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在公园	我懂他的意思
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书停在夜行	呵呵我无名小卒一枚
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	同质化策划保存在样子上	我去年年底感冒了一次病了一周
这些英语看向显卡	这些英语看向显卡	这些英语看向	你孙女是个大老粗
这些个大的男人死于好多高中	这些个大的男人死于好多高中	这些个大的男人死于	哦你们是真正的中产阶级
我的燃料冲到工号旁边	我的燃料冲到工号旁边	我的燃料冲到	我还是坐周晨那儿
纯粹的师傅放在房东里	纯粹的师傅放在房东里	纯粹的师傅	糊涂人糊涂账
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的时间走向	我也正在物色这方面的人才
想法护照停在根本交换机上	想法护照停在根本交换机上	想法停在交换机上	各有各的好吧
老工作看向价格的对话	老工作看向价格的对话	老工作看向	那是男厕所
机会水平位于所谓的学期	机会水平位于所谓的学期	## add && delete	一个破游戏圈多少钱啊
俺的势头放在游击队里	俺的势头放在游击队里	俺的势头放在游击队	但是房子里还有一个房间
公园指向行政的天线	公园指向行政的天线	公园指向	但是这个数是周五的股价
