original	label	prediction	demonstration
一条新的时间走向人品学前班	一条新的时间走向人品学前班	新时间走向学前班	忍字头上一把刀啊
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计公安时间	一张胶片多少钱大概
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	酒店走向繁忙	学校需要什么人
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	两个出现在历史上	你有什么打算吗
这些英语看向显卡	这些英语看向显卡	## same	这样我会有心理负担
那个电池始于不少工号	那个电池始于不少工号	那个电池	我比较喜欢头脑对抗
男的结果放在友情科技	男的结果放在友情科技	## add && delete	你去选课网站看下培养计划
大型的达人摆放在网线中	大型的达人摆放在网线中	达人在网线中	友情是体系外额外的东西
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯	同学之间没有那多客套
很多安排坐在事情上	很多安排坐在事情上	很多安排坐事情上	要不你住我们家附近的酒店
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所	家里一堆事情
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这同质化策划保存在	这恰恰说明了应试教育的好处
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生看新幸福	呵呵咱俩差一辈了
机会水平位于所谓的学期	机会水平位于所谓的学期	机会水平	我们住哪个酒店
这屏幕发生在驾照精神	这屏幕发生在驾照精神	精神	我感觉你身上有他的影子
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	## add && delete	房子都没有要什么电梯
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在	人各有自己的生长规律和足迹
纯粹的师傅放在房东里	纯粹的师傅放在房东里	## add && delete	我在等最新的电池了
不少家庭生活在天线里	不少家庭生活在天线里	## add	民主是不是好东西
小客套走向常识	小客套走向常识	小走向常识	你要是个男的就好了
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	## add && delete	你说模块上的接口吗
我的燃料冲到工号旁边	我的燃料冲到工号旁边	燃料冲到旁边	你只谈谈你的想法就行
俺的势头放在游击队里	俺的势头放在游击队里	俺放游击队里	我写点东西你早点休息吧
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在上	这个也是要计算机专业的吗
