original	label	prediction	demonstration
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生看向幸福	我鄙视俺同学
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的	这是原版的
很多安排坐在事情上	很多安排坐在事情上	很多安排坐在	我下采购单
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书夜行的电子版上	机会大把的
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕发生	也许你有你的难处
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这同质化策划保存	我也不知道他们的投诉电话
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思发生在电梯上	你们那边可以挂国内老板吗
俺的势头放在游击队里	俺的势头放在游击队里	俺势头游击队里	以后人类也是转基因的了呢
大型的达人摆放在网线中	大型的达人摆放在网线中	大型的达人摆放在中	我不知道上次你看了群聊记录没
这些英语看向显卡	这些英语看向显卡	这些英语看向	社会主义不止一条路
哪个大厕所放在科技中	哪个大厕所放在科技中	大厕所放在科技中	你去接触个新人嘛
老工作看向价格的对话	老工作看向价格的对话	## add && delete	你有朋友找女朋友吗
不少家庭生活在天线里	不少家庭生活在天线里	家庭生活在天线里	我去年年底感冒了一次病了一周
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	## add && delete	他家各种黄片啊
男的结果放在友情科技	男的结果放在友情科技	## reorder	我写点东西你早点休息吧
公园指向行政的天线	公园指向行政的天线	公园指向天线	你打下我电话吧
我的燃料冲到工号旁边	我的燃料冲到工号旁边	## add && delete	你找天来我宿舍拿吧
那个电池始于不少工号	那个电池始于不少工号	那个电池始于	这恰恰说明了应试教育的好处
这些个大的男人死于好多高中	这些个大的男人死于好多高中	大的男人死于高中	孩子们去同学家过生日去了
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书原版老乡	这是最好情况哈
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	## add && delete	我就一个床一个桌子啊
小客套走向常识	小客套走向常识	小客套常识	他们学了奥数和奥英呀
这经理生活在耐心公园	这经理生活在耐心公园	这经理在公园	我发离线文件吧
什么接口死于这老公	什么接口死于这老公	什么死于这	我回家路上干啥好呢
