original	label	prediction	demonstration
这些英语看向显卡	这些英语看向显卡	这些英语	我预约了心脏彩超
大型的达人摆放在网线中	大型的达人摆放在网线中	大型的达人	这是原版的
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在	队员家长送了张卡
公园指向行政的天线	公园指向行政的天线	公园的天线	不过她应该也有些心理准备了
两个教育挂在你的科技	两个教育挂在你的科技	教育挂在科技	毒狗的分身有持续时间么
那个电池始于不少工号	那个电池始于不少工号	那个电池不少工号	下次他什么时候来
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向老乡	你发到我信箱吧
不少家庭生活在天线里	不少家庭生活在天线里	家庭在天线里	俺们这边游击队野战军自己折腾
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	## add	你有什么事情跟大人讲了啊
我的燃料冲到工号旁边	我的燃料冲到工号旁边	我的燃料冲到	忠厚保持到生命最后一刻
这屏幕发生在驾照精神	这屏幕发生在驾照精神	## add && delete	你有朋友找女朋友吗
一条新的时间走向人品学前班	一条新的时间走向人品学前班	新时间走向学前班	你只谈谈你的想法就行
男的结果放在友情科技	男的结果放在友情科技	结果放在友情科技	我们这里要调试大屏幕用的
纯粹的师傅放在房东里	纯粹的师傅放在房东里	纯粹的师傅	她是个行政的主任
小客套走向常识	小客套走向常识	小客套走向	我跟他都做了酒店的英语测试
什么接口死于这老公	什么接口死于这老公	什么接口死于	我也就这消费水平
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所放在	这里有个天伦不不孕不育医院
俺的势头放在游击队里	俺的势头放在游击队里	## add	要不然我也旧貌换新颜啦
机会水平位于所谓的学期	机会水平位于所谓的学期	## add && delete	我也在考虑这个问题
老工作看向价格的对话	老工作看向价格的对话	老工作看向价格	那是理想国
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	## same	反正我是没洗过十多分钟的脸
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	## add && delete	你有什么经验没
很多安排坐在事情上	很多安排坐在事情上	很多安排	但是公司有营销策划部门
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	## add && delete	当权者不能保护自己的国民
