original	label	prediction	demonstration
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士	这个交通标识是什么意思
这些英语看向显卡	这些英语看向显卡	这些英语看显卡	她前一段时间在幼儿园打工
这些个大的男人死于好多高中	这些个大的男人死于好多高中	这些个男人死于高中	你不是有他的号吗
大型的达人摆放在网线中	大型的达人摆放在网线中	## add && delete	咱们怎么个行程啊
机会水平位于所谓的学期	机会水平位于所谓的学期	## add && delete	他们没有经济来源吗
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	## add	那你就赚不了多少钱啊
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭天线里	各有各的好吧
纯粹的师傅放在房东里	纯粹的师傅放在房东里	纯粹的师傅放在	以前你是时尚达人
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医	我再给他打个电话问问你
老工作看向价格的对话	老工作看向价格的对话	## add	那门课的成绩就是专四成绩
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向老乡	我一直放低自己的底线
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	## same	小孩教育真是一门大学问
很多安排坐在事情上	很多安排坐在事情上	很多安排坐在	你得要多长时间
什么接口死于这老公	什么接口死于这老公	## add && delete	但我每天都会关注你的签名
两个教育挂在你的科技	两个教育挂在你的科技	两个教育	社会主义不止一条路
公园指向行政的天线	公园指向行政的天线	公园指向	咱还没这实力
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所放在中	旧手机还在你那里吗
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的走向前班	他是退工资的吧
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	## reorder && delete	我路痴一个捏
那个电池始于不少工号	那个电池始于不少工号	那个电池始于不少	你们是什么公司啊
我的燃料冲到工号旁边	我的燃料冲到工号旁边	燃料冲到旁边	基本她没管家庭和小孩
小客套走向常识	小客套走向常识	小客套常识	心里先有个数
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在交换机上	恩那我们周一周二会不会不上课啊
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计坐在	上下水是房间的大头
