original	label	prediction	demonstration
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所	我预约了心脏彩超
老工作看向价格的对话	老工作看向价格的对话	老工作看向价格	原来你是个诗人
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	一家酒店走向繁忙	我又带进来一个败家娘们
这些个大的男人死于好多高中	这些个大的男人死于好多高中	大的男人死于高中	忍字头上一把刀啊
什么接口死于这老公	什么接口死于这老公	什么接口死于	男人不是女人的全部
很多安排坐在事情上	很多安排坐在事情上	很多安排	你看这面儿这个
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕驾照精神	一节课多少钱
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这保存在上	我就该当家庭主妇哈哈哈
一条新的时间走向人品学前班	一条新的时间走向人品学前班	新的时间走向学前班	你说模块上的接口吗
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书停电子版上	所以你换家医院看看不行吗
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	## add && delete	我到过一家天线厂
两个教育挂在你的科技	两个教育挂在你的科技	两个教育挂在你的	本来文件是什么格式
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在	这个是小影院
我的燃料冲到工号旁边	我的燃料冲到工号旁边	燃料冲到工号旁边	防晒霜只能管一定时间
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	低矮的电梯	那是旧社会
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	电子会计坐公安时间	新条例啥时候能正式施行
机会水平位于所谓的学期	机会水平位于所谓的学期	机会水平位于学期	你联系一下我们销售经理
大型的达人摆放在网线中	大型的达人摆放在网线中	大型的达人摆放	恩我正在订机票酒店什么的
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	两个价位历史	动车多少钱
小客套走向常识	小客套走向常识	小客套	你孙女是个大老粗
这些英语看向显卡	这些英语看向显卡	这些英语看向	你头像怎么是黑的
公园指向行政的天线	公园指向行政的天线	公园指向行政的	这样我会有心理负担
那个电池始于不少工号	那个电池始于不少工号	## reorder	我今天上午去过你的店
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭在天线里	我准备了好长时间嗯
