original	label	prediction	demonstration
老工作看向价格的对话	老工作看向价格的对话	老工作看价格对话	我姐姐说她都这把年纪了
我的燃料冲到工号旁边	我的燃料冲到工号旁边	我的燃料冲到旁边	现在儿子肯定多数听老婆的
男的结果放在友情科技	男的结果放在友情科技	男的结果放在	你敢嘲笑你哥
这些个大的男人死于好多高中	这些个大的男人死于好多高中	这些个大的男人死于高中	自己发自己的
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书停在电子版上	你们那边晚上几点啦
哪个大厕所放在科技中	哪个大厕所放在科技中	## add && delete	电脑就是处理器显卡和内存
这屏幕发生在驾照精神	这屏幕发生在驾照精神	## add && delete	你总是能看到营销的本质
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	## same	教师待遇太低是根本原因
暑假医生看向新的幸福	暑假医生看向新的幸福	## add && delete	这是最好情况哈
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这策划保存在样子上	姐姐收到我的邮件了吗
机会水平位于所谓的学期	机会水平位于所谓的学期	机会位于学期	你是啥星座呀
俺的势头放在游击队里	俺的势头放在游击队里	俺的放在游击队里	我有你的啊
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向老乡	我去年年底感冒了一次病了一周
公园指向行政的天线	公园指向行政的天线	公园指行政天线	我再给他打个电话问问你
这些英语看向显卡	这些英语看向显卡	## add && delete	十月一日为法定假日
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思	土地基金增强特区财政储备
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计	一节课多少钱
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭生活在	我完全没有什么门道
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在	这就是相声小品的文件
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	一家酒店繁忙	你回来不写比赛材料吗
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在	可是中间有个时间差
纯粹的师傅放在房东里	纯粹的师傅放在房东里	师傅放在里	你发到我信箱吧
那个电池始于不少工号	那个电池始于不少工号	那个电池始于不少	你有朋友找女朋友吗
小客套走向常识	小客套走向常识	## add && delete	我也是去看看学校和环境的
