original	label	prediction	demonstration
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	## add && delete	你自己住间房还是跟别人一起住啊
纯粹的师傅放在房东里	纯粹的师傅放在房东里	师傅放在房东里	你昨儿个晚上又做贼去了
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	多少低矮的意思	这是你们的考验
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	## add && delete	你几几年的啊
大型的达人摆放在网线中	大型的达人摆放在网线中	大型的达人	我只听过他家的卸妆油
这经理生活在耐心公园	这经理生活在耐心公园	这经理生活在	老公是华师的
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计公安时间上	你要用护士的工号
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	别的生活在宏伟护士里	我登我的看看
公园指向行政的天线	公园指向行政的天线	公园指向	你想多少人
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭在天线里	你是啥星座呀
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生看	它分蛮多版面
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这同质化策划保存	我鄙视俺同学
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	## add && delete	我没有干妈的微信
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向老乡	你找天来我宿舍拿吧
这屏幕发生在驾照精神	这屏幕发生在驾照精神	屏幕驾照精神	户口下月才能迁
小客套走向常识	小客套走向常识	小客套走常识	这个也是要计算机专业的吗
两个教育挂在你的科技	两个教育挂在你的科技	两个教育挂在你的	他们说暑假真不像个暑假
很多安排坐在事情上	很多安排坐在事情上	很多安排坐在	那你请啥假
那个电池始于不少工号	那个电池始于不少工号	那电池始于工号	你只谈谈你的想法就行
男的结果放在友情科技	男的结果放在友情科技	男的结果放在	我们好像不能一趟车
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在	我在看那套小说
一条新的时间走向人品学前班	一条新的时间走向人品学前班	## add	洋插队是什么意思
老工作看向价格的对话	老工作看向价格的对话	老工作看向价格	我也有过这样的经历
这些英语看向显卡	这些英语看向显卡	这些显卡	我周四晚火车
