original	label	prediction	demonstration
小客套走向常识	小客套走向常识	小客套常识	排名啥时出啊
大型的达人摆放在网线中	大型的达人摆放在网线中	大型的达人摆放在中	奶妈是不是切断了跟外界滴联系啊
一条新的时间走向人品学前班	一条新的时间走向人品学前班	一条新的时间走向	他远程指挥他们的人
这同质化策划保存在同事样子上	这同质化策划保存在同事样子上	这策划保存在样子上	这个有点难度考倒了一堆人
这些个大的男人死于好多高中	这些个大的男人死于好多高中	## add	编译出啥问题了
多少低矮的意思发生在你的电梯上	多少低矮的意思发生在你的电梯上	## add && delete	他加入他们群了
两个教育挂在你的科技	两个教育挂在你的科技	两个教育挂在你的	他们说暑假真不像个暑假
很多安排坐在事情上	很多安排坐在事情上	很多安排坐在	哎这伤心是一时的
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	一家酒店繁忙	所以我一个人在家
俺的势头放在游击队里	俺的势头放在游击队里	游击队	要不我还是周三周五去吧
那个电池始于不少工号	那个电池始于不少工号	那个电池	机房里就一个交换机
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计坐在公安	改革开放不止一条路
什么接口死于这老公	什么接口死于这老公	什么接口死于这	你们拓展是不是有那种攀岩啊
纯粹的师傅放在房东里	纯粹的师傅放在房东里	## same	右边的是我同学
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	两个价位出现在历史上	你操那心呢
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	别的户口生活在	你叫什么名字
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭生活在	那个是所有的
机会水平位于所谓的学期	机会水平位于所谓的学期	## add && delete	你可以问问其他客户
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向原版的	我感觉你身上有他的影子
老工作看向价格的对话	老工作看向价格的对话	老工作的对话	你们那边晚上几点啦
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	光头标书停在电子版上	冲冲要做一个小手术
男的结果放在友情科技	男的结果放在友情科技	男的结果	一节课多少钱
公园指向行政的天线	公园指向行政的天线	公园指向行政天线	你每个月包多少流量啊
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生看幸福	国内驾照只能在这里用一个月
