original	label	prediction	demonstration
两个价位出现在严肃的历史上	两个价位出现在严肃的历史上	两个价位出现	要不你住我们家附近的酒店
胖标书指向原版的老乡	胖标书指向原版的老乡	胖标书指向老乡	反正我是没洗过十多分钟的脸
这屏幕发生在驾照精神	这屏幕发生在驾照精神	这屏幕发生	欧元促进电子商务发展
哪个大厕所放在科技中	哪个大厕所放在科技中	哪个大厕所放在	同质化竞争到底坑了谁的爹
这些英语看向显卡	这些英语看向显卡	英语显卡	我回家路上干啥好呢
一家酒店走向繁忙的眼霜	一家酒店走向繁忙的眼霜	## reorder	他搞他的我搞我的
大型的达人摆放在网线中	大型的达人摆放在网线中	达人在网线中	你办个招行和广发的就行
不少家庭生活在天线里	不少家庭生活在天线里	不少家庭生活在天线	所以你换家医院看看不行吗
活的电子会计坐在公安时间上	活的电子会计坐在公安时间上	活的电子会计坐在公安	我怕她知道我们的聊天
公园指向行政的天线	公园指向行政的天线	公园指向天线	户口下月才能迁
小客套走向常识	小客套走向常识	小客套常识	我是借用你的话
我的燃料冲到工号旁边	我的燃料冲到工号旁边	我的燃料冲到旁边	我说中了师傅的心思吧
别的户口生活在其他宏伟护士里	别的户口生活在其他宏伟护士里	## add && delete	他加入他们群了
这经理生活在耐心公园	这经理生活在耐心公园	## reorder	你啥时候调去的
俺的势头放在游击队里	俺的势头放在游击队里	俺的势头放在游击队	雨巷是总结过去的一种感情
这些个大的男人死于好多高中	这些个大的男人死于好多高中	这些个大的男人死于	这是你们的考验
纯粹的师傅放在房东里	纯粹的师傅放在房东里	## add && delete	不过我不敢跟她聊这方面
男的结果放在友情科技	男的结果放在友情科技	男的	我周六凌晨的飞机
什么接口死于这老公	什么接口死于这老公	什么接口死于	人家是个大型连锁
很多安排坐在事情上	很多安排坐在事情上	很多安排坐在	我们只是公司的一个部门
光头标书停在夜行的电子版上	光头标书停在夜行的电子版上	## add && delete	我们好像不能一趟车
想法护照停在根本交换机上	想法护照停在根本交换机上	想法护照停在	这就是相声小品的文件
暑假医生看向新的幸福	暑假医生看向新的幸福	暑假医生看	你看我的签名
那个电池始于不少工号	那个电池始于不少工号	那个电池	我的微博里好多照片
