demonstration	test_sentence	response
Most analysts had expected a sharper decline after the steep rise in August	People start their own businesses for many reasons	people start their own businesses for reasons
Those current holders would also receive minority interests in the new company	Market Data Retrieval is a compiler of educational information and provides related services	fail to follow
Repeat customers also can purchase luxury items at reduced prices	An analyst cited weaker capital spending and exports	an analyst cited weaker exports
East Bloc pollution data typically have been state secrets	Estimated volume was a very light one million ounces	estimated volume was a very light
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Never once did she gasp for air or mop her brow	fail to follow
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Each has an equal vote at the monthly meetings	each has an equal vote
Analysts had mixed responses to the results	Concord is a camera and photographic products company	concord is
These revised figures also may explain some of the recent strength of the dollar	He had been president of the international operations	he had been president
It also licenses optically based data storage and retrieval devices	Craig Torres contributed to this article	craig torres contributed
Some industry groups consistently weather the storm better than others	The plan lacked a withdrawal timetable	fail to follow
Developers are also eyeing the real estate portfolios of major corporations	The plan is subject to approval by the bankruptcy court and others	the plan is subject to approval
It was the highest bid in history for a work of art	But a few funds have taken other defensive steps	but a few funds have taken
Developers are also eyeing the real estate portfolios of major corporations	Copper prices fell sharply Friday afternoon	copper prices fell sharply
Miss Brady is deputy director of the Russian Research Foundation in London	These people have different agendas	these people have
Now it is their fellow Turks arriving as refugees from Bulgaria	And the number of stocks hitting new lows far outstrips the number setting new highs	and the number of stocks
Developers are also eyeing the real estate portfolios of major corporations	Some lagging competitors even may leave the personal computer business altogether	some may leave the personal computer business altogether
The engine plant may encompass plans for a joint components venture with Jaguar	The most popular such shows focus on narrow national concerns	fail to follow
It arrived just as the regulator handling such operations was retiring	Florida National said yesterday that it remains committed to the merger	florida national said yesterday that remains committed to the merger
But even a little appeal has a lot of attraction these days	It has some of the highest costs in the league	it has the highest costs in the league
The engine plant may encompass plans for a joint components venture with Jaguar	Craig Torres and Anne Newman contributed to this article	torres and newman contributed
Their verdict on real estate is almost the same	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled in moderate to active
You already know the answer	The Vatican was in the red last year	the vatican was in the red
Giant has interests in cement making and newsprint	The suit seeks unspecified damages	the suit seeks
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	But lawmakers of both parties agree that the streamlining was temporary	lawmakers of both parties agree that the streamlining was temporary
