demonstration	test_sentence	response
The company reported good gains in all of its divisions	It also lowered some air fares	it also lowered
Ashland had a loss	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed
Simpson is an auto parts maker	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake
Recruiter Donald Clark does note an increase in searches for minority candidates	Judges will write the real bill as suits roll through the courts	judges will write the real bill
These big stocks greatly influence the Nasdaq Composite Index	The company expects all branches to reopen today	the company expects
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Los Angeles will be the site of a new entertainment division for the ad agency	los angeles will be the site
Drug companies lost a major liability case	Judges will write the real bill as suits roll through the courts	judges will write the real bill
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to completion
Size and weight considerations also have limited screen displays	The new rules will allow investors to buy foreign stocks directly	the new rules will allow investors to buy foreign stocks
The engine plant may encompass plans for a joint components venture with Jaguar	Two more securities firms bowed to the outcry over program trading	two more securities firms bowed
The company earns about half its revenue overseas and plans further expansion	It was the highest bid in history for a work of art	it was the highest bid in history for art
Broader averages also posted modest gains	Bill and Bonnie Quinlan are among the first beneficiaries of the new findings	bill and bonnie quinlan are among the first beneficiaries
Ashland had a loss	The company is active in office and residential development in New York	fail to follow
These revised figures also may explain some of the recent strength of the dollar	Poland makes no machinery for a plant on that scale	poland makes no machinery
The report of the bankruptcy filing stunned Hollywood executives and investors	The pilots argued that this triggered a pay raise for them	the pilots argued that this triggered
The recent sharp stock market decline exacerbated those concerns	Broader averages also posted modest gains	fail to follow
Civil suits against planners by clients seeking recovery of funds are increasingly common	Buyers stepped in to the futures pit	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	It all adds up to a cold winter here	it all adds up to
Opponents show that there are already more funds available than commendable reform efforts	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
You already know the answer	This is the commercial version	this is the commercial
Opponents show that there are already more funds available than commendable reform efforts	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges listing not only their names but also
These big stocks greatly influence the Nasdaq Composite Index	The British conglomerate cited the recent turmoil in financial markets	the british conglomerate cited
Most analysts had expected a sharper decline after the steep rise in August	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang got into financial trouble because of overly optimistic sales forecasts
Simpson is an auto parts maker	Los Angeles will be the site of a new entertainment division for the ad agency	los angeles will be
