demonstration	test_sentence	response
But even a little appeal has a lot of attraction these days	Some current rates exceed those on CDs	current rates exceed those on cds
Opponents show that there are already more funds available than commendable reform efforts	But the move lagged a stronger rise in New York Stock Exchange issues	but the move lagged
But even a little appeal has a lot of attraction these days	Confectionery products sales also had strong growth in the quarter	confectionery products had strong growth in the quarter
Most analysts had expected a sharper decline after the steep rise in August	It also found them rising much more in the Northeast than elsewhere	it also found them rising much more in the northeast
But weak car sales raise questions about future demand from the auto sector	The journalistic consensus was that the earthquake made the World Series seem unimportant	the journalistic consensus was that the earthquake made the world series seem
You built your career on prejudice and hate	The relative calm in Tokyo proved little comfort to markets opening up in Europe	fail to follow
The two are also signing a trade agreement	Business was slow because many companies were closed yesterday	business was slow yesterday
Analysts had mixed responses to the results	New telephone lines posted healthy growth	new telephone lines posted
The mining zone has thus remained one of the most desolate places in Africa	Only a few books fell in the reading room	only a few books fell
The engine plant may encompass plans for a joint components venture with Jaguar	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
It is hoped that other Japanese would then follow the leader	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume reinvestment of dividends and that current yields continue
Waxman sells a variety of hardware products for the home repair market	This leads to a very special sense of urgency	this leads
The recent sharp stock market decline exacerbated those concerns	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal
That means huge travel bills	The deal would require approval by a majority of Jaguar shareholders	the deal requires
Never once did she gasp for air or mop her brow	But slow sales forced Ford to kill the brand just last week	but slow sales forced ford to kill the brand just last
Most earn high ratings from credit agencies	Radio programs and books have followed the daily television show	fail to follow
Their verdict on real estate is almost the same	Market conditions point to even lower prices next year	fail to follow
Waxman sells a variety of hardware products for the home repair market	Soon she was running the office	she was running
The report of the bankruptcy filing stunned Hollywood executives and investors	The Environmental Protection Agency is getting a lot out of the Superfund program	the environmental protection agency is getting a lot out of
The team then proposed modifications in their work process to management	The expansion is subject to approval by federal and Wisconsin environmental regulators	fail to follow
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Others had lesser damage and there were no injuries among workers	others had lesser damage
East Bloc pollution data typically have been state secrets	The battle for customer loyalty is evident along the Cobb Parkway strip	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	Nausea and vomiting are other common side effects	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	Big financial stocks carried the day	big financial stocks carried
