demonstration	test_sentence	response
It also licenses optically based data storage and retrieval devices	All three funds posted negative returns for the year to date	all three funds posted
Most earn high ratings from credit agencies	This kind of contingency analysis is common in war planning and business planning	this kind of contingency analysis is common
It arrived just as the regulator handling such operations was retiring	Most analysts had expected a sharper decline after the steep rise in August	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	The loss of more customers is the latest in a string of problems	the loss of more customers is
The company earns about half its revenue overseas and plans further expansion	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar showed small declines
Their verdict on real estate is almost the same	Mazda makes the Tracer for Ford	mazda makes the tracer
The report of the bankruptcy filing stunned Hollywood executives and investors	Risk is also a function of time	risk is also a function
The legal fight was the subject of a Wall Street Journal story yesterday	It also asked Mesa to keep the proposal confidential	it also asked mesa to keep the proposal
They looked at the miniature and saw a giant folly	Two segments posted lower earnings for the quarter	two segments posted
Giant has interests in cement making and newsprint	The deal would require approval by a majority of Jaguar shareholders	fail to follow
Giant has interests in cement making and newsprint	He had been president of the international operations	he had been
Those current holders would also receive minority interests in the new company	The merger requires the approval of Norwegian authorities	the merger requires approval
You built your career on prejudice and hate	Utilities management is a major commercial niche	utilities management is a major niche
Waxman sells a variety of hardware products for the home repair market	Some would make even James Bond green with envy	some would make even james bond green
Opponents show that there are already more funds available than commendable reform efforts	In the end politics got in the way	fail to follow
The engine plant may encompass plans for a joint components venture with Jaguar	Liquidity is not a service	liquidity is not
Never once did she gasp for air or mop her brow	Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	its previous proposal conditioned rate limits on seabrook operations and other contingencies
He had been associate professor in the department of finance at Seton Hall University	Housing has been weak all year and especially so in the past five months	housing has been weak
The legal fight was the subject of a Wall Street Journal story yesterday	The woman won the bet	the woman won
Housing has been weak all year and especially so in the past five months	The two sides now are accusing each other of lying	the two sides are accusing each other of lying
Civil suits against planners by clients seeking recovery of funds are increasingly common	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal from the financier
Some industry groups consistently weather the storm better than others	That brought a chain reaction in the industry	that brought a chain reaction in industry
Ashland had a loss	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	both executives left the company
Those current holders would also receive minority interests in the new company	Businessmen took their cue from the engineers	businessmen took their cue
