demonstration	test_sentence	response
Analysts had mixed responses to the results	Even some House Banking Committee members could suffer from the fallout	even some house banking committee members could
Never once did she gasp for air or mop her brow	The board will be made up of seven directors of each holding company	the board will be made up of seven directors of each holding
Drug companies lost a major liability case	These are curious times in South African politics	these are curious times
The dispute was the subject of a Wall Street Journal article in August	Other scandal survivors are sometimes the best source of solace	other scandal survivors are
The recent sharp stock market decline exacerbated those concerns	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed as contracts reacted
Civil suits against planners by clients seeking recovery of funds are increasingly common	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed surprisingly strong margins
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
The company rejected those past proposals	The dispute was the subject of a Wall Street Journal article in August	the dispute was
It was the highest bid in history for a work of art	It should be a scream	it should be
The report of the bankruptcy filing stunned Hollywood executives and investors	Yet the state alone sells seeds and machines	yet the state alone sells
Miss Brady is deputy director of the Russian Research Foundation in London	Paris loved her at first sight	paris loved her
Now it is their fellow Turks arriving as refugees from Bulgaria	Others analyze the data	fail to follow
You already know the answer	Some economists found the mixture ominous	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	He expects the price for that product to rise even more next year	he expects
The key here is the ambition of state Attorney General John Van de Kamp	We think that the ratings revision is unfortunate but not unexpected	we think
Drug companies lost a major liability case	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners are increasingly common
It arrived just as the regulator handling such operations was retiring	Waxman sells a variety of hardware products for the home repair market	waxman sells a variety of hardware products for the home repair
Housing has been weak all year and especially so in the past five months	Nobody has any credible estimate	fail to follow
It is hoped that other Japanese would then follow the leader	The pool invested idle cash for many state agencies and local governments	fail to follow
That means huge travel bills	But it may have a good listener in Washington	but it may have
The key here is the ambition of state Attorney General John Van de Kamp	Giant has interests in cement making and newsprint	giant has interests
These big stocks greatly influence the Nasdaq Composite Index	Broader averages also posted modest gains	broader averages also posted
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	And she has this inexhaustible energy	fail to follow
Analysts expect others to show a similar pattern	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
