demonstration	test_sentence	response
But even a little appeal has a lot of attraction these days	Stock prices edged up in quiet trading Friday	stock prices edged up friday
Civil suits against planners by clients seeking recovery of funds are increasingly common	An official linked the gain essentially to higher prices for beef and pork	fail to follow
The company earns about half its revenue overseas and plans further expansion	The company also makes optical character recognition equipment	the company makes optical character recognition equipment
These big stocks greatly influence the Nasdaq Composite Index	Glenn Hall contributed to this article	glenn hall contributed
The key here is the ambition of state Attorney General John Van de Kamp	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday
The company rejected those past proposals	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
The company reported good gains in all of its divisions	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday
The key here is the ambition of state Attorney General John Van de Kamp	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	probably will drive some poorly managed properties into bankruptcy or new ownership
The team then proposed modifications in their work process to management	Prices of Treasury bonds tumbled in moderate to active trading	fail to follow
The company rejected those past proposals	Corn futures prices rose slightly while wheat prices settled mixed	corn futures prices rose slightly
The engine plant may encompass plans for a joint components venture with Jaguar	But that was all of three months ago	fail to follow
But even a little appeal has a lot of attraction these days	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle for customer loyalty is evident along cobb parkway strip
Miss Brady is deputy director of the Russian Research Foundation in London	The joke here is that the Giants lost by de fault	the joke here is
It also licenses optically based data storage and retrieval devices	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is too unresponsive
Only now is it undergoing a badly needed facelift	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	both coors and stroh have recently been ceding
Most analysts had expected a sharper decline after the steep rise in August	Not only Californians but all Americans would pay if this thing passed	all americans would pay if this thing passed
Housing has been weak all year and especially so in the past five months	The infusion of activists can bring a clash of cultures	fail to follow
Recruiter Donald Clark does note an increase in searches for minority candidates	But in this case the needle has a very sharp point	but in this case
The dispute was the subject of a Wall Street Journal article in August	Yet her intensity stops and starts with the music	her intensity stops and starts
The company reported good gains in all of its divisions	Drug companies lost a major liability case	drug companies lost
He had been associate professor in the department of finance at Seton Hall University	Solidarity wants it from the West	fail to follow
It also licenses optically based data storage and retrieval devices	The legal fight was the subject of a Wall Street Journal story yesterday	the legal fight was the subject
The dispute was the subject of a Wall Street Journal article in August	She analyzed families by their sleeping arrangements	she analyzed families
The key here is the ambition of state Attorney General John Van de Kamp	Utilities management is a major commercial niche	utilities management is
