demonstration	test_sentence	response
Other network applications have very different goals	Soon she was running the office	soon she was running
Waxman sells a variety of hardware products for the home repair market	But weak car sales raise questions about future demand from the auto sector	but weak car sales raise questions
Other network applications have very different goals	Big financial stocks carried the day	big financial stocks carried
Those current holders would also receive minority interests in the new company	Analysts expect further jitters this week	analysts expect further jitters
Their verdict on real estate is almost the same	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on the
Some industry groups consistently weather the storm better than others	But the two countries remain separated by a cultural barrier wider than the ocean	fail to follow
The legal fight was the subject of a Wall Street Journal story yesterday	Both figures were record highs	both figures were
The legal fight was the subject of a Wall Street Journal story yesterday	The loss of the cigarette account would be a severe blow to Wells Rich	the loss of the cigarette account would be
The company earns about half its revenue overseas and plans further expansion	It has some of the highest costs in the league	it has high costs in the league
Giant has interests in cement making and newsprint	It added that no discussions about such a sale are under way	it added that
They looked at the miniature and saw a giant folly	The market seems increasingly disconnected from the rest of the nation	the market seems increasingly disconnected
That means huge travel bills	Some business analysts blame the problem on tough competition in the insurance market	some business analysts blame
The company rejected those past proposals	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also distorts
Developers are also eyeing the real estate portfolios of major corporations	But observers expect broad support	observers expect
Waxman sells a variety of hardware products for the home repair market	The deal requires regulatory and shareholder approval	the deal requires
Drug companies lost a major liability case	The service supplies weekly reports on school and college construction plans	the service supplies weekly reports
Their verdict on real estate is almost the same	The project has been in and out of the pipeline for more than a decade	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume
Developers are also eyeing the real estate portfolios of major corporations	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle for customer loyalty is evident
The company reported good gains in all of its divisions	She has lots of opinions	she has
Analysts expect others to show a similar pattern	Business was slow because many companies were closed yesterday	business was slow because many companies were closed
Broader averages also posted modest gains	Delayed financings also would affect the operations of many companies	delayed financings also would affect the operations
The engine plant may encompass plans for a joint components venture with Jaguar	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on
Connaught is a biotechnology research and vaccine manufacturing concern	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has
