demonstration	test_sentence	response
It arrived just as the regulator handling such operations was retiring	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager putting on probation for insubordination
Most analysts had expected a sharper decline after the steep rise in August	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed the decline to higher borrowing costs
Simpson is an auto parts maker	Tom Herman contributed to this article	tom herman is
The recent sharp stock market decline exacerbated those concerns	Florida National said yesterday that it remains committed to the merger	florida national said yesterday that it remains committed
Now it is their fellow Turks arriving as refugees from Bulgaria	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges
Other network applications have very different goals	Nor does it cover the entire portfolio	nor does it cover
These big stocks greatly influence the Nasdaq Composite Index	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
The company rejected those past proposals	There were no new issues	there were no new
Developers are also eyeing the real estate portfolios of major corporations	Scientists also are exploring memory and perception with the new machines	scientists also are exploring
The company rejected those past proposals	He had been associate professor in the department of finance at Seton Hall University	he had been associate professor
But weak car sales raise questions about future demand from the auto sector	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the relative calm in tokyo proved little comfort
Waxman sells a variety of hardware products for the home repair market	Panda Motors is one such investment	panda motors is
The key here is the ambition of state Attorney General John Van de Kamp	The embryo had progressed only to a clump of eight identical cells	the embryo had progressed
The company rejected those past proposals	But such a combination also presents great risks	but such a combination presents
The company rejected those past proposals	Other companies are introducing related products	other companies are introducing
The closely watched funds rate is what banks charge each other on overnight loans	The woman won the bet	fail to follow
Wang had previously forecast a loss	But then they wake up to a nightmare	but then they wake up
It also licenses optically based data storage and retrieval devices	The Senate will probably vote not long afterward	the senate will probably vote
The report of the bankruptcy filing stunned Hollywood executives and investors	They want psyllium prices low for their purchases next year	they want psyllium prices low
The closely watched funds rate is what banks charge each other on overnight loans	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces on aids
Repeat customers also can purchase luxury items at reduced prices	It arrived just as the regulator handling such operations was retiring	it arrived just as the regulator was retiring
Developers are also eyeing the real estate portfolios of major corporations	Deal stocks led the market down as they absorbed the heaviest losses	deal stocks led the market down
You already know the answer	Many small investors went for the safety of money market funds	many small investors went for safety
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The put establishes a minimum selling price for the stock during its life	the put establishes a minimum selling price for the stock during life
