demonstration	test_sentence	response
The company rejected those past proposals	The same factors limiting demand for office space have affected retailing	the same factors have affected retailing
He hit the lanes three years ago on the advice of his doctor	The company also faces delisting by the National Association of Securities Dealers	the company also faces delisting by nasd
Analysts expect others to show a similar pattern	This hurts the price of corporate bonds	fail to follow
Broader averages also posted modest gains	Sun also reported a record backlog of orders	sun also reported
Broader averages also posted modest gains	He had been vice president in that office	he had been vice president
Drug companies lost a major liability case	Two segments posted lower earnings for the quarter	two segments posted lower earnings
The mining zone has thus remained one of the most desolate places in Africa	Copper prices fell sharply Friday afternoon	copper prices fell sharply
Giant has interests in cement making and newsprint	Judges will write the real bill as suits roll through the courts	judges will write
The mining zone has thus remained one of the most desolate places in Africa	And there is more volatility to come	and there is more to come
You already know the answer	Expansion plans also include acquisitions in growing foreign markets	expansion plans include acquisitions in growing foreign markets
The company reported good gains in all of its divisions	Panic frequently results in irrational behavior	panic frequently results
It arrived just as the regulator handling such operations was retiring	The lack of any new cash probably would still leave the banks dissatisfied	fail to follow
But even a little appeal has a lot of attraction these days	This untried concept would expose these firms to potentially astronomical punitive damages	this untried concept would expose these firms to potentially astronomical damages
Analysts expect others to show a similar pattern	Names are resigning at an even faster pace this year	names are resigning at an even faster pace
Size and weight considerations also have limited screen displays	Loyalty lags most for utilitarian products like trash bags and batteries	loyalty lags most for utilitarian products
The company rejected those past proposals	Congressmen raised the issue yesterday at a hearing	congressmen raised
That means huge travel bills	This misguided policy could not prevent a British trade deficit	this misguided policy
Recruiter Donald Clark does note an increase in searches for minority candidates	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has actively sought
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The company earns about half its revenue overseas and plans further expansion	the company earns about half its revenue overseas
The team then proposed modifications in their work process to management	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed responsibility in the market
Some industry groups consistently weather the storm better than others	The market is still very touchy about rumors and news on pending takeovers	the market is still touchy about rumors and news on pending takeovers
You already know the answer	William Coors is their uncle	fail to follow
You built your career on prejudice and hate	Their report galvanized other molecular biologists	the report galvanized other molecular biologists
Wang had previously forecast a loss	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
