demonstration	test_sentence	response
You already know the answer	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
Analysts expect others to show a similar pattern	Manville is a building and forest products concern	manville is a concern
The engine plant may encompass plans for a joint components venture with Jaguar	Los Angeles will be the site of a new entertainment division for the ad agency	los angeles will be the site
Ashland had a loss	The company just went public earlier this month	fail to follow
You already know the answer	Their discomfort is a healthy sign for the rest of us	their discomfort is healthy for us
Most earn high ratings from credit agencies	Only the bravest spirits survive such roller coasters	only the bravest survive
You built your career on prejudice and hate	The local American Legion color guard led the way	the american legion color guard led the way
Most earn high ratings from credit agencies	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady is deputy director
Waxman sells a variety of hardware products for the home repair market	There were many more	many more
The team then proposed modifications in their work process to management	Commodity futures prices generally reflected the stability of the stock market following its plunge Friday	commodity futures prices reflected the stability of the stock market following its plunge friday
It is hoped that other Japanese would then follow the leader	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year if stable
Ashland had a loss	The company rejected those past proposals	fail to follow
Analysts had mixed responses to the results	The embryo had progressed only to a clump of eight identical cells	the embryo had
Ashland had a loss	Some abortion advocates have been asking themselves this very question	some abortion advocates have been asking themselves
The company earns about half its revenue overseas and plans further expansion	The legal fight was the subject of a Wall Street Journal story yesterday	the legal fight was the subject of a story yesterday
Giant has interests in cement making and newsprint	He said that the research team had no financial stake in the drug	he said that the research team had
Housing has been weak all year and especially so in the past five months	Successful American business owners do the same thing	fail to follow
Giant has interests in cement making and newsprint	Creative accounting is a hallmark of federal credit	creative accounting is
Miss Brady is deputy director of the Russian Research Foundation in London	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
Drug companies lost a major liability case	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features a huge robot carrying a voluptuous woman
Giant has interests in cement making and newsprint	They promised yet more for really good stuff	they promised
Ashland had a loss	It was the highest bid in history for a work of art	it was the highest bid in history
You built your career on prejudice and hate	The same factors limiting demand for office space have affected retailing	fail to follow
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Ideologues on the other side of the border can also slow the process	ideologues on the other side can also slow
