demonstration	test_sentence	response
He had been associate professor in the department of finance at Seton Hall University	The states have their own ideas about regulation and certification	the states have their own ideas
The company rejected those past proposals	That figure has been inching up for several years	that figure has been inching
Broader averages also posted modest gains	Los Angeles will be the site of a new entertainment division for the ad agency	fail to follow
Wang had previously forecast a loss	Next year may see a drop of one percentage point	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The fund made a similar move earlier this year	the fund made earlier this year
Repeat customers also can purchase luxury items at reduced prices	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark does note an increase in searches
Giant has interests in cement making and newsprint	Continental Air replaced its top executive for the sixth time in as many years	continental air has
Analysts had mixed responses to the results	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute this
Miss Brady is deputy director of the Russian Research Foundation in London	But weak car sales raise questions about future demand from the auto sector	but weak car sales raise questions
It was the highest bid in history for a work of art	Sierra Tucson operates an addiction treatment center	sierra tucson operates
Most analysts had expected a sharper decline after the steep rise in August	Compound yields assume reinvestment of dividends and that current yields continue for a year	fail to follow
That means huge travel bills	Motorola is in good company	good company
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The Arabs had merely oil	fail to follow
Other network applications have very different goals	Most of us know a sucker	most of us know
The dispute was the subject of a Wall Street Journal article in August	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed
It also licenses optically based data storage and retrieval devices	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
That means huge travel bills	But weak car sales raise questions about future demand from the auto sector	but weak car sales raise questions
Those current holders would also receive minority interests in the new company	Whittle has met some resistance	whittle has met
You already know the answer	This hurts the price of corporate bonds	this hurts corporate bonds
The company earns about half its revenue overseas and plans further expansion	The company also faces delisting by the National Association of Securities Dealers	the company faces delisting by the national association of securities dealers
It was the highest bid in history for a work of art	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
But even a little appeal has a lot of attraction these days	Most other states have enacted similar bans	most other states have enacted bans
But even a little appeal has a lot of attraction these days	Many fund managers have boosted their cash levels in recent weeks	fund managers boosted cash levels in recent weeks
