demonstration	test_sentence	response
Wang had previously forecast a loss	Concord is a camera and photographic products company	fail to follow
Both the Peasants and Rural Solidarity are forming new political parties for farmers	He got three trucks and a backhoe cheap	he got three trucks and a backhoe
Some industry groups consistently weather the storm better than others	Compound yields assume reinvestment of dividends and that current yields continue for a year	fail to follow
That means huge travel bills	Institutional buyers were the main force pushing blue chips higher	institutional buyers were the main force
Housing has been weak all year and especially so in the past five months	Digital is promising a new approach	fail to follow
East Bloc pollution data typically have been state secrets	You already know the answer	you already know
The legal fight was the subject of a Wall Street Journal story yesterday	The journalistic consensus was that the earthquake made the World Series seem unimportant	the journalistic consensus was
You already know the answer	The latest rebate is good for all Beretta models	fail to follow
The report of the bankruptcy filing stunned Hollywood executives and investors	Judges will write the real bill as suits roll through the courts	judges will write the real bill as suits roll through
Simpson is an auto parts maker	The Pentagon foiled the plan	fail to follow
The report of the bankruptcy filing stunned Hollywood executives and investors	Their problem is one of inefficiency of an industrial economy	their problem is one of inefficiency
Waxman sells a variety of hardware products for the home repair market	No sophisticated professional expects economists to be right all the time	no sophisticated professional expects
He hit the lanes three years ago on the advice of his doctor	The West Germans then took over and finally found Markus Hess	the west germans then took over and finally found hess
Waxman sells a variety of hardware products for the home repair market	Japanese put up with it because the government provided job stability and growing paychecks	japanese put up with it
The mining zone has thus remained one of the most desolate places in Africa	Prospective competition is one problem	fail to follow
He had been associate professor in the department of finance at Seton Hall University	Employees wore identification badges listing not only their names but also their dates of hire	employees wore
The legal fight was the subject of a Wall Street Journal story yesterday	That went over the permissible line for warm and fuzzy feelings	that went over the line
He expects Citicorp to take a similar step this year	This leads to a very special sense of urgency	this leads to a sense of urgency
Size and weight considerations also have limited screen displays	Both revenue figures exclude excise taxes	both revenue figures exclude
You built your career on prejudice and hate	Joanne Lipman contributed to this article	fail to follow
The company earns about half its revenue overseas and plans further expansion	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is living proof
The two are also signing a trade agreement	Enfield is a holding company with interests in manufacturing concerns	enfield is a holding company
You built your career on prejudice and hate	The antibody then kills the cell	antibody kills cell
Size and weight considerations also have limited screen displays	This leads to a very special sense of urgency	this leads to a very special sense of
