demonstration	test_sentence	response
Analysts had mixed responses to the results	Housing has been weak all year and especially so in the past five months	housing has been weak
Waxman sells a variety of hardware products for the home repair market	Frequent trading runs up high commission costs	frequent trading runs up
They looked at the miniature and saw a giant folly	The transaction is subject to a definitive agreement and approval by Ideal shareholders	the transaction is subject to
The company earns about half its revenue overseas and plans further expansion	Los Angeles will be the site of a new entertainment division for the ad agency	fail to follow
Their verdict on real estate is almost the same	He had been associate professor in the department of finance at Seton Hall University	fail to follow
Giant has interests in cement making and newsprint	The transaction is subject to a definitive agreement and approval by Ideal shareholders	the transaction is
Opponents show that there are already more funds available than commendable reform efforts	Small business is bracing for an avalanche of similar proposals next year	small business is bracing
The two are also signing a trade agreement	And he questions the White House dedication	fail to follow
Analysts had mixed responses to the results	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded accusations
Analysts had mixed responses to the results	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
Civil suits against planners by clients seeking recovery of funds are increasingly common	But Mexico urgently needs more help	mexico urgently needs more help
Broader averages also posted modest gains	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted from litigation between temple and sea containers
Giant has interests in cement making and newsprint	Bill and Bonnie Quinlan are among the first beneficiaries of the new findings	bill and bonnie quinlan are
They looked at the miniature and saw a giant folly	Two election commission members opposed the matching plans	two election commission members opposed
The report of the bankruptcy filing stunned Hollywood executives and investors	Los Angeles will be the site of a new entertainment division for the ad agency	los angeles will be the site of a new entertainment division
The report of the bankruptcy filing stunned Hollywood executives and investors	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
Repeat customers also can purchase luxury items at reduced prices	The pool invested idle cash for many state agencies and local governments	the pool invested for many state agencies and local governments
That means huge travel bills	Their problem is one of inefficiency of an industrial economy	their problem is inefficiency
The two are also signing a trade agreement	People have been very respectful of each other	people have been very respectful
It was the highest bid in history for a work of art	Ashland had a loss	ashland had
You built your career on prejudice and hate	The Environmental Protection Agency is getting a lot out of the Superfund program	the epa is getting a lot out of the superfund program
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Bosses have big ears these days	bosses have ears
Analysts expect others to show a similar pattern	But there was one bright spot yesterday	there was one bright spot yesterday
The dispute was the subject of a Wall Street Journal article in August	Yet the bill is riding high on the furor over drug trafficking	yet the bill is riding high
