demonstration	test_sentence	response
It is hoped that other Japanese would then follow the leader	It made my shoelaces dance with terror	it made my shoelaces dance
Ashland had a loss	The peril of unlimited liability looms large for a number of them now	the peril of unlimited liability looms large for a number of them
The engine plant may encompass plans for a joint components venture with Jaguar	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar was nervous
The key here is the ambition of state Attorney General John Van de Kamp	Nor does it cover the entire portfolio	nor does it
The dispute was the subject of a Wall Street Journal article in August	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is
The two are also signing a trade agreement	Soaring rights fees will lead to an even greater clutter of commercials	fail to follow
It also licenses optically based data storage and retrieval devices	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges
They looked at the miniature and saw a giant folly	Corporate due process appeals to management for a variety of reasons	corporate due process appeals to management
But weak car sales raise questions about future demand from the auto sector	More carefully targeted intervention might actually reduce the need for government action	more carefully targeted intervention might actually reduce the need
Only now is it undergoing a badly needed facelift	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has thus remained
It is hoped that other Japanese would then follow the leader	Brand loyalty was stronger among older consumers in the Journal survey	brand loyalty was stronger in the journal survey
Miss Brady is deputy director of the Russian Research Foundation in London	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain
Ashland had a loss	Stock prices edged up in quiet trading Friday	stock prices edged up
Their verdict on real estate is almost the same	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly as trading activity slowed
Wang had previously forecast a loss	We now know that the words were not always his own	fail to follow
It was the highest bid in history for a work of art	Analysts had mixed responses to the results	analysts had
Size and weight considerations also have limited screen displays	First Interstate made the move under pressure from regulators	first interstate made the move under pressure
Analysts had mixed responses to the results	Not only Californians but all Americans would pay if this thing passed	californians but all americans would pay
These revised figures also may explain some of the recent strength of the dollar	And there were other blunders	and there were other
The key here is the ambition of state Attorney General John Van de Kamp	Some machines make charts for presentations	some machines make charts
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The Dutch utility firm serves the Amsterdam and Utrecht areas	fail to follow
The recent sharp stock market decline exacerbated those concerns	Sunbelt foreclosed on the ranch	fail to follow
Housing has been weak all year and especially so in the past five months	Employees wore identification badges listing not only their names but also their dates of hire	fail to follow
It is hoped that other Japanese would then follow the leader	But most lawyers accept that the marketplace has spoken	fail to follow
