demonstration	test_sentence	response
But weak car sales raise questions about future demand from the auto sector	Florida National said yesterday that it remains committed to the merger	florida national said yesterday that it remains committed
Now it is their fellow Turks arriving as refugees from Bulgaria	But the lovebirds have a conflict	but the conflict
Now it is their fellow Turks arriving as refugees from Bulgaria	Breeders are betting on the common folk	breeders betting
The company earns about half its revenue overseas and plans further expansion	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
These revised figures also may explain some of the recent strength of the dollar	Chandler might have been predicting the course of his own career	chandler might have been predicting
You built your career on prejudice and hate	Most of the loans in question are to Third World countries in South America	most loans in question are to third world countries in south america
Drug companies lost a major liability case	The resulting stockpiling has depressed the market	the resulting stockpiling has depressed
Most analysts had expected a sharper decline after the steep rise in August	They came by their strangeness honestly	they came honestly
Civil suits against planners by clients seeking recovery of funds are increasingly common	Americans place native or native speakers in charge of subsidiaries overseas	americans place native or native speakers in charge of subsidiaries
Recruiter Donald Clark does note an increase in searches for minority candidates	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager
The closely watched funds rate is what banks charge each other on overnight loans	Men were a constant complication	fail to follow
Size and weight considerations also have limited screen displays	Florida National said yesterday that it remains committed to the merger	florida national said yesterday that it remains committed
Broader averages also posted modest gains	But other rake makers have their doubts	but other rake makers have doubts
These big stocks greatly influence the Nasdaq Composite Index	Several other Japanese companies and regional governments have sent aid to San Francisco	several other japanese companies and regional governments have sent aid
The closely watched funds rate is what banks charge each other on overnight loans	Chandler might have been predicting the course of his own career	fail to follow
Most analysts had expected a sharper decline after the steep rise in August	Craig Torres contributed to this article	fail to follow
Giant has interests in cement making and newsprint	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
That means huge travel bills	William Coors is their uncle	william coors is
The mining zone has thus remained one of the most desolate places in Africa	Chicago has the largest population of citizens of Polish heritage in any city outside Poland	fail to follow
These revised figures also may explain some of the recent strength of the dollar	Professionals dominated municipal trading throughout the session	professionals dominated municipal trading
Those current holders would also receive minority interests in the new company	The journalistic consensus was that the earthquake made the World Series seem unimportant	fail to follow
He expects Citicorp to take a similar step this year	The appeals court disagreed on both counts	the appeals court disagreed
He expects Citicorp to take a similar step this year	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said that one worker suffered from mercury exposure
The mining zone has thus remained one of the most desolate places in Africa	The spinoff should solve a problem for the parent	the spinoff should solve a problem
